user_id,location,duration,budget,mood,preferences,poi_name,rating
22257,Chennai,14,low,Foodie,wildlife,Marina Beach,3
22258,Kolkata,4,high,Cultural,beaches,Victoria Memorial,4
22259,Bodhgaya,5,medium,Aesthetic,"food,shopping,beaches",Thai Monastery,5
22260,Bangalore,2,medium,Luxury,"adventure,nature,temples",Nandi Hills,5
22261,Sikkim,2,medium,Foodie,"temples,history",Rumtek Monastery,4
22262,Udaipur,3,high,Adventure,temples,Jagdish Temple,4
22263,Darjeeling,13,low,Cultural,"wildlife,urban hotspots,history",Darjeeling Himalayan Railway,4
22264,Manali,8,medium,Aesthetic,"architecture,spiritual,urban hotspots",Old Manali,5
22265,Pondicherry,7,high,Cultural,history,Promenade Beach,4
22266,Mysore,3,low,Romantic,"temples,adventure",Rail Museum,5
22267,Bangalore,4,medium,Luxury,"urban hotspots,food,shopping",Nandi Hills,5
22268,Kerala,12,high,Cultural,"nature,beaches,food",Kovalam Beach,4
22269,Rishikesh,3,high,Foodie,"temples,food",Ram Jhula,3
22270,Kerala,9,low,Foodie,art,Kovalam Beach,4
22271,Agra,13,medium,Adventure,wildlife,Mehtab Bagh,5
22272,Manali,13,medium,Aesthetic,"beaches,temples,entertainment",Jogini Falls,3
22273,Hyderabad,11,low,Adventure,"shopping,adventure,wildlife",Salar Jung Museum,4
22274,Bangalore,8,high,Luxury,"nature,art,urban hotspots",Cubbon Park,4
22275,Delhi,8,low,Aesthetic,"spiritual,food",Red Fort,3
22276,Amritsar,6,medium,Relaxed,adventure,Durgiana Temple,5
22277,Jaipur,6,medium,Luxury,"entertainment,urban hotspots",Nahargarh Fort,3
22278,Chennai,10,low,Busy,"food,temples,entertainment",Marina Beach,3
22279,Rishikesh,8,high,Busy,wildlife,Laxman Jhula,4
22280,Sikkim,10,high,Busy,"shopping,food,history",Tsongmo Lake,3
22281,Mumbai,6,medium,Cultural,"art,wildlife",Gateway of India,5
22282,Chennai,9,low,Aesthetic,"temples,food",Fort St. George,3
22283,Varanasi,8,medium,Cultural,"temples,art",Manikarnika Ghat,5
22284,Hampi,14,low,Cultural,urban hotspots,Matanga Hill,3
22285,Hampi,6,high,Aesthetic,art,Virupaksha Temple,3
22286,Pondicherry,14,medium,Foodie,"architecture,history,spiritual",Paradise Beach,3
22287,Kolkata,10,low,Foodie,entertainment,Indian Museum,4
22288,Darjeeling,13,medium,Cultural,"architecture,nature,art",Botanical Garden,5
22289,Shimla,12,high,Luxury,"food,spiritual,temples",The Ridge,4
22290,Agra,7,medium,Luxury,"art,history",Agra Fort,5
22291,Pushkar,8,high,Luxury,"history,entertainment,shopping",Varaha Temple,5
22292,Bodhgaya,3,high,Romantic,"food,beaches,shopping",Karmapa Monastery,3
22293,Manali,12,high,Cultural,beaches,Solang Valley,4
22294,Varanasi,10,high,Foodie,beaches,Manikarnika Ghat,3
22295,Guwahati,3,low,Romantic,"beaches,urban hotspots,wildlife",Kamakhya Temple,5
22296,Agra,12,low,Luxury,temples,Itmad-ud-Daulah,4
22297,Coorg,13,low,Foodie,"adventure,beaches,food",Abbey Falls,5
22298,Pondicherry,3,high,Foodie,"art,shopping",Paradise Beach,4
22299,Bangalore,3,high,Busy,history,ISKCON Temple,4
22300,Hyderabad,6,high,Romantic,"urban hotspots,entertainment",Golconda Fort,3
22301,Mysore,7,high,Adventure,"art,urban hotspots",Rail Museum,5
22302,Kerala,9,low,Busy,"spiritual,entertainment,beaches",Athirappilly Falls,4
22303,Leh,7,low,Luxury,"urban hotspots,art,entertainment",Nubra Valley,3
22304,Coorg,10,low,Cultural,history,Madikeri Fort,5
22305,Guwahati,5,high,Relaxed,"architecture,urban hotspots",Saraighat Bridge,4
22306,Pushkar,12,high,Adventure,"spiritual,nature,temples",Pushkar Camel Fair,3
22307,Kolkata,2,low,Romantic,"beaches,adventure,art",Victoria Memorial,4
22308,Jaipur,5,high,Busy,"history,food",City Palace,5
22309,Bodhgaya,14,medium,Relaxed,"shopping,nature,spiritual",Karmapa Monastery,5
22310,Bodhgaya,14,high,Romantic,"wildlife,beaches,nature",Karmapa Monastery,3
22311,Darjeeling,14,low,Cultural,"spiritual,food,nature",Darjeeling Himalayan Railway,3
22312,Kolkata,2,low,Busy,wildlife,Howrah Bridge,3
22313,Leh,7,high,Romantic,"entertainment,temples",Nubra Valley,5
22314,Kerala,12,high,Luxury,architecture,Munnar,5
22315,Manali,3,low,Cultural,spiritual,Solang Valley,5
22316,Hyderabad,13,low,Romantic,entertainment,Hussain Sagar Lake,3
22317,Delhi,12,medium,Foodie,"temples,beaches",Humayun's Tomb,4
22318,Kolkata,14,low,Relaxed,shopping,Dakshineswar Kali Temple,3
22319,Andaman,3,high,Adventure,"spiritual,history",Radhanagar Beach,3
22320,Bangalore,8,medium,Adventure,spiritual,Lalbagh Botanical Garden,5
22321,Leh,7,medium,Luxury,"beaches,spiritual",Shanti Stupa,5
22322,Jaipur,3,medium,Luxury,"entertainment,architecture",Nahargarh Fort,5
22323,Amritsar,6,low,Aesthetic,urban hotspots,Golden Temple,3
22324,Darjeeling,3,high,Romantic,urban hotspots,Botanical Garden,4
22325,Jaisalmer,7,high,Busy,art,Jaisalmer Fort,4
22326,Darjeeling,7,high,Cultural,"adventure,food",Darjeeling Himalayan Railway,4
22327,Jaipur,12,high,Aesthetic,"beaches,art,shopping",Amber Fort,5
22328,Agra,14,low,Adventure,"food,wildlife",Taj Mahal,5
22329,Jaisalmer,11,low,Foodie,"nature,urban hotspots",Gadisar Lake,4
22330,Kolkata,3,low,Romantic,"beaches,urban hotspots,shopping",Howrah Bridge,3
22331,Andaman,10,high,Cultural,"history,art,urban hotspots",Ross Island,5
22332,Mysore,2,medium,Cultural,"art,urban hotspots",Chamundi Hill,3
22333,Hampi,10,high,Adventure,"nature,history",Matanga Hill,5
22334,Amritsar,8,low,Adventure,"wildlife,shopping,temples",Wagah Border,4
22335,Kolkata,12,low,Romantic,"shopping,food",St. Paul's Cathedral,4
22336,Bangalore,11,high,Foodie,"nature,wildlife,art",Cubbon Park,4
22337,Bangalore,5,medium,Relaxed,"architecture,adventure",Lalbagh Botanical Garden,3
22338,Shimla,13,low,Relaxed,"art,food,spiritual",The Ridge,4
22339,Kolkata,3,high,Aesthetic,"nature,beaches,history",St. Paul's Cathedral,5
22340,Andaman,3,high,Relaxed,"nature,entertainment,architecture",Radhanagar Beach,5
22341,Delhi,6,medium,Foodie,"shopping,wildlife",India Gate,4
22342,Pushkar,12,low,Relaxed,"art,history,temples",Pushkar Camel Fair,4
22343,Kerala,4,medium,Busy,"nature,entertainment",Athirappilly Falls,3
22344,Hampi,4,medium,Aesthetic,food,Lotus Mahal,4
22345,Mysore,14,low,Relaxed,"beaches,spiritual,temples",Chamundi Hill,5
22346,Jaisalmer,13,low,Adventure,"nature,wildlife,food",Jaisalmer Fort,4
22347,Kerala,8,medium,Adventure,"temples,art,urban hotspots",Wayanad,4
22348,Chennai,13,low,Cultural,"adventure,beaches",Marina Beach,3
22349,Darjeeling,2,low,Luxury,"art,entertainment",Darjeeling Himalayan Railway,4
22350,Kolkata,6,low,Foodie,"history,urban hotspots",Dakshineswar Kali Temple,4
22351,Rishikesh,5,low,Cultural,nature,Neelkanth Mahadev Temple,5
22352,Kolkata,4,medium,Aesthetic,"beaches,history",Victoria Memorial,4
22353,Rishikesh,14,medium,Cultural,"food,architecture",Neelkanth Mahadev Temple,5
22354,Rishikesh,14,low,Busy,"adventure,history,food",Ram Jhula,3
22355,Goa,6,low,Relaxed,"spiritual,shopping,food",Dudhsagar Falls,3
22356,Goa,12,high,Aesthetic,"temples,wildlife",Dudhsagar Falls,4
22357,Leh,9,medium,Cultural,"urban hotspots,entertainment",Pangong Lake,5
22358,Kolkata,8,low,Romantic,nature,Victoria Memorial,3
22359,Kolkata,8,high,Luxury,"history,entertainment,shopping",Victoria Memorial,5
22360,Varanasi,5,high,Cultural,spiritual,Kashi Vishwanath Temple,5
22361,Bangalore,7,medium,Aesthetic,"architecture,history,temples",Nandi Hills,4
22362,Sikkim,3,medium,Foodie,"temples,wildlife",Nathula Pass,5
22363,Manali,12,medium,Aesthetic,shopping,Solang Valley,4
22364,Manali,14,high,Aesthetic,"spiritual,shopping",Jogini Falls,5
22365,Goa,3,low,Foodie,"beaches,urban hotspots",Calangute Beach,4
22366,Mumbai,7,low,Romantic,"entertainment,urban hotspots,spiritual",Chhatrapati Shivaji Terminus,5
22367,Delhi,10,high,Foodie,"history,architecture",Lotus Temple,5
22368,Guwahati,3,low,Foodie,"food,wildlife,urban hotspots",Kaziranga National Park,4
22369,Goa,14,high,Busy,spiritual,Fort Aguada,5
22370,Andaman,4,low,Romantic,"nature,architecture",Ross Island,3
22371,Coorg,8,medium,Adventure,adventure,Dubare Elephant Camp,4
22372,Guwahati,8,high,Foodie,"wildlife,urban hotspots,beaches",Saraighat Bridge,3
22373,Udaipur,13,low,Busy,"art,urban hotspots,history",Saheliyon ki Bari,4
22374,Amritsar,10,high,Relaxed,shopping,Golden Temple,4
22375,Rishikesh,9,medium,Adventure,wildlife,Beatles Ashram,4
22376,Pondicherry,8,medium,Cultural,shopping,Auroville,3
22377,Pushkar,11,high,Busy,temples,Pushkar Lake,5
22378,Kerala,7,high,Aesthetic,"architecture,spiritual",Alleppey Backwaters,3
22379,Kolkata,2,low,Romantic,"urban hotspots,food",Indian Museum,3
22380,Leh,8,medium,Adventure,"history,beaches",Magnetic Hill,5
22381,Amritsar,6,high,Cultural,"art,wildlife,shopping",Jallianwala Bagh,5
22382,Varanasi,14,medium,Foodie,adventure,Manikarnika Ghat,4
22383,Mumbai,10,low,Cultural,"beaches,nature",Siddhivinayak Temple,5
22384,Darjeeling,8,low,Busy,"wildlife,art,adventure",Darjeeling Himalayan Railway,5
22385,Darjeeling,5,high,Luxury,urban hotspots,Tiger Hill,4
22386,Coorg,5,medium,Adventure,history,Nisargadhama,3
22387,Rishikesh,3,medium,Romantic,"entertainment,history",Ram Jhula,5
22388,Hampi,4,high,Romantic,"history,beaches,wildlife",Virupaksha Temple,4
22389,Delhi,6,low,Romantic,urban hotspots,India Gate,5
22390,Hyderabad,5,low,Luxury,"temples,shopping",Birla Mandir,5
22391,Bangalore,14,low,Busy,"wildlife,history,urban hotspots",Cubbon Park,3
22392,Darjeeling,7,high,Aesthetic,"spiritual,adventure",Batasia Loop,5
22393,Bodhgaya,3,medium,Cultural,beaches,Thai Monastery,3
22394,Pondicherry,13,low,Foodie,"history,architecture",Aurobindo Ashram,3
22395,Bangalore,12,low,Relaxed,"adventure,art",Bangalore Palace,5
22396,Sikkim,7,low,Foodie,"history,nature",Enchey Monastery,3
22397,Andaman,8,medium,Foodie,wildlife,Radhanagar Beach,5
22398,Kerala,8,high,Luxury,"temples,urban hotspots,adventure",Munnar,5
22399,Coorg,10,low,Adventure,nature,Madikeri Fort,5
22400,Andaman,6,low,Romantic,"nature,shopping,entertainment",Cellular Jail,5
22401,Guwahati,7,low,Cultural,shopping,Pobitora Wildlife Sanctuary,3
22402,Rishikesh,4,medium,Adventure,"entertainment,wildlife,art",Ram Jhula,5
22403,Manali,11,low,Busy,"history,temples",Old Manali,5
22404,Bodhgaya,7,medium,Romantic,"food,nature,art",Bodhi Tree,3
22405,Bodhgaya,3,low,Romantic,history,Great Buddha Statue,5
22406,Guwahati,6,low,Aesthetic,"spiritual,history,nature",Kaziranga National Park,3
22407,Darjeeling,6,low,Relaxed,"history,wildlife,temples",Batasia Loop,3
22408,Leh,6,low,Relaxed,"shopping,nature",Leh Palace,5
22409,Andaman,5,medium,Relaxed,"history,wildlife",Radhanagar Beach,4
22410,Varanasi,9,high,Aesthetic,"nature,beaches,wildlife",Dashashwamedh Ghat,4
22411,Amritsar,6,low,Adventure,"spiritual,nature,art",Golden Temple,5
22412,Pondicherry,4,medium,Luxury,food,Aurobindo Ashram,3
22413,Andaman,5,low,Luxury,adventure,Cellular Jail,5
22414,Darjeeling,11,medium,Busy,temples,Tiger Hill,3
22415,Bodhgaya,13,high,Luxury,"entertainment,wildlife,adventure",Bodhi Tree,3
22416,Kerala,4,medium,Romantic,"beaches,wildlife",Alleppey Backwaters,3
22417,Coorg,12,high,Adventure,"adventure,spiritual",Raja's Seat,4
22418,Pondicherry,6,high,Adventure,"temples,architecture,entertainment",Aurobindo Ashram,4
22419,Coorg,10,medium,Cultural,"entertainment,urban hotspots",Madikeri Fort,4
22420,Guwahati,6,high,Adventure,urban hotspots,Pobitora Wildlife Sanctuary,4
22421,Pondicherry,10,low,Cultural,"spiritual,wildlife",Botanical Garden,5
22422,Rishikesh,8,medium,Aesthetic,wildlife,Beatles Ashram,5
22423,Leh,13,medium,Luxury,"temples,art",Nubra Valley,5
22424,Shimla,12,medium,Luxury,"food,art,entertainment",Mall Road,4
22425,Manali,12,medium,Romantic,"adventure,art",Solang Valley,4
22426,Kerala,4,medium,Adventure,"shopping,art,adventure",Wayanad,3
22427,Mysore,2,low,Luxury,"entertainment,beaches,spiritual",Mysore Palace,5
22428,Guwahati,3,medium,Foodie,"entertainment,architecture,art",Saraighat Bridge,4
22429,Kolkata,14,high,Aesthetic,"spiritual,urban hotspots",Victoria Memorial,5
22430,Shimla,7,medium,Cultural,"entertainment,architecture,beaches",The Ridge,5
22431,Bodhgaya,13,high,Busy,entertainment,Thai Monastery,5
22432,Kolkata,5,high,Romantic,"adventure,food",Victoria Memorial,4
22433,Kerala,4,high,Luxury,urban hotspots,Munnar,4
22434,Varanasi,11,high,Aesthetic,"urban hotspots,art",Kashi Vishwanath Temple,4
22435,Pondicherry,12,medium,Cultural,"beaches,architecture",Paradise Beach,5
22436,Mumbai,8,high,Romantic,"architecture,art,history",Chhatrapati Shivaji Terminus,3
22437,Guwahati,10,medium,Adventure,"spiritual,adventure,nature",Umananda Temple,4
22438,Mysore,10,low,Romantic,wildlife,Rail Museum,4
22439,Sikkim,4,medium,Romantic,"entertainment,adventure,temples",Nathula Pass,4
22440,Agra,10,low,Foodie,temples,Itmad-ud-Daulah,5
22441,Hampi,13,medium,Adventure,temples,Vijaya Vittala Temple,4
22442,Goa,9,medium,Romantic,food,Fort Aguada,3
22443,Udaipur,8,medium,Romantic,urban hotspots,Jagdish Temple,3
22444,Darjeeling,7,low,Romantic,"spiritual,nature,temples",Tiger Hill,3
22445,Kolkata,3,medium,Luxury,"nature,food,urban hotspots",Victoria Memorial,5
22446,Kerala,9,high,Cultural,"food,spiritual,history",Munnar,5
22447,Delhi,4,high,Relaxed,"food,adventure",Humayun's Tomb,5
22448,Rishikesh,10,high,Relaxed,wildlife,Beatles Ashram,3
22449,Jaisalmer,5,medium,Foodie,"art,food",Patwon Ki Haveli,5
22450,Hampi,7,medium,Foodie,"art,beaches",Matanga Hill,4
22451,Leh,9,high,Romantic,"entertainment,architecture,spiritual",Nubra Valley,3
22452,Kolkata,9,medium,Luxury,"food,wildlife",Victoria Memorial,3
22453,Jaipur,4,low,Foodie,"urban hotspots,food,shopping",City Palace,5
22454,Bodhgaya,6,medium,Romantic,"spiritual,art,entertainment",Karmapa Monastery,4
22455,Pushkar,9,high,Luxury,"nature,history,art",Pushkar Camel Fair,5
22456,Udaipur,10,high,Busy,"nature,temples,art",City Palace,4
22457,Kolkata,14,medium,Foodie,"history,spiritual,entertainment",Dakshineswar Kali Temple,3
22458,Andaman,11,high,Luxury,food,Havelock Island,3
22459,Udaipur,3,medium,Romantic,"beaches,spiritual",Lake Pichola,4
22460,Leh,4,low,Romantic,"urban hotspots,entertainment",Pangong Lake,4
22461,Kolkata,9,high,Cultural,entertainment,Indian Museum,4
22462,Udaipur,9,medium,Romantic,beaches,City Palace,4
22463,Mysore,2,low,Aesthetic,"beaches,adventure,entertainment",Rail Museum,4
22464,Rishikesh,13,low,Romantic,"adventure,beaches",Triveni Ghat,3
22465,Guwahati,3,medium,Foodie,"nature,art",Kaziranga National Park,5
22466,Delhi,14,low,Luxury,"urban hotspots,shopping,spiritual",India Gate,3
22467,Bangalore,12,low,Cultural,"shopping,nature,urban hotspots",Cubbon Park,5
22468,Hampi,12,high,Foodie,"food,entertainment,nature",Matanga Hill,3
22469,Amritsar,6,high,Busy,"urban hotspots,shopping",Golden Temple,4
22470,Pushkar,12,high,Busy,"adventure,wildlife,architecture",Pushkar Lake,5
22471,Manali,10,high,Relaxed,"beaches,urban hotspots,nature",Rohtang Pass,4
22472,Manali,6,low,Busy,"adventure,urban hotspots",Old Manali,5
22473,Bangalore,7,low,Luxury,"spiritual,nature,entertainment",Lalbagh Botanical Garden,3
22474,Agra,6,high,Adventure,"spiritual,temples",Itmad-ud-Daulah,5
22475,Shimla,7,high,Luxury,architecture,The Ridge,4
22476,Goa,5,medium,Luxury,"urban hotspots,architecture,adventure",Anjuna Beach,3
22477,Goa,3,high,Romantic,"food,art",Calangute Beach,4
22478,Darjeeling,12,medium,Cultural,"beaches,food",Botanical Garden,5
22479,Hyderabad,5,high,Foodie,"art,wildlife,nature",Golconda Fort,5
22480,Kolkata,7,high,Relaxed,"history,temples",St. Paul's Cathedral,4
22481,Jaipur,6,medium,Cultural,"temples,entertainment",City Palace,4
22482,Leh,12,high,Cultural,history,Pangong Lake,3
22483,Leh,4,medium,Cultural,"art,wildlife",Shanti Stupa,3
22484,Andaman,2,high,Busy,"urban hotspots,food,temples",Cellular Jail,5
22485,Jaisalmer,8,medium,Aesthetic,"architecture,wildlife",Sam Sand Dunes,4
22486,Leh,3,high,Aesthetic,shopping,Pangong Lake,4
22487,Leh,6,medium,Cultural,"beaches,urban hotspots",Leh Palace,5
22488,Goa,3,high,Aesthetic,"shopping,beaches,urban hotspots",Calangute Beach,4
22489,Chennai,4,medium,Cultural,"temples,adventure",San Thome Basilica,5
22490,Udaipur,3,high,Busy,"architecture,urban hotspots,wildlife",Saheliyon ki Bari,4
22491,Mumbai,5,medium,Busy,"urban hotspots,entertainment,architecture",Gateway of India,4
22492,Manali,8,low,Cultural,"adventure,food,nature",Solang Valley,3
22493,Kolkata,6,low,Cultural,"entertainment,food",Dakshineswar Kali Temple,3
22494,Mysore,8,medium,Adventure,"adventure,architecture",Rail Museum,4
22495,Mysore,8,high,Aesthetic,"urban hotspots,wildlife,art",Mysore Palace,5
22496,Pushkar,6,medium,Luxury,beaches,Pushkar Camel Fair,4
22497,Shimla,2,high,Luxury,"spiritual,adventure",Jakhoo Temple,4
22498,Guwahati,5,medium,Cultural,"spiritual,food",Kamakhya Temple,3
22499,Pondicherry,2,medium,Romantic,beaches,Aurobindo Ashram,3
22500,Delhi,13,low,Relaxed,"entertainment,history",Qutub Minar,3
22501,Kolkata,6,low,Adventure,"food,adventure",Victoria Memorial,4
22502,Delhi,12,medium,Romantic,"shopping,architecture",Red Fort,5
22503,Chennai,11,low,Luxury,shopping,San Thome Basilica,5
22504,Leh,13,high,Cultural,"history,beaches",Pangong Lake,5
22505,Agra,13,low,Aesthetic,shopping,Fatehpur Sikri,3
22506,Rishikesh,10,high,Adventure,"shopping,adventure,spiritual",Ram Jhula,3
22507,Sikkim,2,medium,Foodie,"adventure,wildlife,urban hotspots",Rumtek Monastery,5
22508,Amritsar,12,low,Romantic,urban hotspots,Wagah Border,5
22509,Mumbai,4,medium,Foodie,"beaches,wildlife,shopping",Chhatrapati Shivaji Terminus,3
22510,Mumbai,6,high,Luxury,spiritual,Marine Drive,4
22511,Delhi,2,low,Busy,"architecture,nature,beaches",Lotus Temple,5
22512,Amritsar,8,low,Relaxed,"spiritual,history",Wagah Border,5
22513,Goa,6,medium,Luxury,"adventure,temples,spiritual",Baga Beach,4
22514,Andaman,12,high,Romantic,beaches,Havelock Island,5
22515,Goa,10,low,Romantic,beaches,Anjuna Beach,3
22516,Delhi,5,medium,Luxury,wildlife,Lotus Temple,4
22517,Kolkata,14,high,Romantic,"spiritual,nature",Dakshineswar Kali Temple,3
22518,Coorg,10,low,Busy,"shopping,beaches,spiritual",Madikeri Fort,4
22519,Goa,7,high,Relaxed,"history,nature",Anjuna Beach,5
22520,Hampi,8,medium,Aesthetic,"temples,spiritual,food",Matanga Hill,4
22521,Bangalore,12,high,Luxury,"art,history,beaches",Cubbon Park,5
22522,Goa,12,high,Adventure,wildlife,Anjuna Beach,5
22523,Leh,2,high,Relaxed,"adventure,spiritual",Shanti Stupa,3
22524,Chennai,6,low,Adventure,"shopping,art",Guindy National Park,5
22525,Varanasi,4,medium,Aesthetic,urban hotspots,Manikarnika Ghat,3
22526,Kolkata,14,medium,Relaxed,shopping,Victoria Memorial,3
22527,Rishikesh,4,high,Cultural,"adventure,spiritual,art",Ram Jhula,3
22528,Goa,14,medium,Adventure,"temples,entertainment,food",Fort Aguada,4
22529,Bangalore,2,low,Cultural,art,Lalbagh Botanical Garden,4
22530,Udaipur,8,low,Cultural,"shopping,beaches",Saheliyon ki Bari,5
22531,Guwahati,7,low,Cultural,food,Kamakhya Temple,3
22532,Amritsar,10,low,Aesthetic,beaches,Jallianwala Bagh,3
22533,Hampi,5,high,Aesthetic,wildlife,Virupaksha Temple,5
22534,Kerala,7,high,Adventure,"architecture,temples,spiritual",Munnar,4
22535,Bodhgaya,8,medium,Aesthetic,food,Bodhi Tree,5
22536,Varanasi,6,high,Aesthetic,"food,spiritual",Ramnagar Fort,5
22537,Coorg,8,high,Adventure,architecture,Nisargadhama,3
22538,Kolkata,13,low,Adventure,temples,Victoria Memorial,5
22539,Hyderabad,6,low,Foodie,history,Birla Mandir,4
22540,Andaman,12,low,Busy,food,Havelock Island,4
22541,Hampi,14,low,Cultural,"spiritual,shopping,food",Lotus Mahal,3
22542,Goa,13,low,Adventure,adventure,Anjuna Beach,5
22543,Goa,11,low,Romantic,"shopping,temples",Anjuna Beach,5
22544,Mysore,4,low,Romantic,urban hotspots,Chamundi Hill,4
22545,Mysore,9,high,Aesthetic,art,Rail Museum,4
22546,Goa,9,medium,Luxury,shopping,Fort Aguada,3
22547,Mumbai,4,medium,Cultural,"art,food",Marine Drive,4
22548,Sikkim,7,high,Aesthetic,"urban hotspots,wildlife,art",MG Marg,5
22549,Kolkata,10,high,Romantic,"temples,urban hotspots",Indian Museum,5
